Unnamed: 0,Url,Price,Area,Price per cent,Location,Latitude,Longitude,distance_to_technopark,distance_to_agasthyamalai_hills,distance_to_ponmudi_hills,distance_to_nearest_beach,distance_to_nearest_lake,density,price_to_price_per_cent_ratio,beach_proximity,lake_proximity,Cluster
696,https://www.99acres.com/residential-land-plot-for-sale-in-kovalam-trivandrum-1065-sq-yard-spid-D76709073,11066993.895661833,23.37790401699576,473395.4715365465,kovalam,8.3988,76.982,23.553144,62.189857,66.37305,1.251557,5.736696,Low,22.0,Sea view,Inland,3
479,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-attukal-trivandrum&id=4d423533333832383831,10809152.195898091,21.544862339156158,501704.3982802933,attukal,8.4708,76.9571,16.34782,53.506802,57.689995,6.268606,9.450005,Low,19.997704320204203,Inland,Inland,7
874,,4899882.472230642,5.948881825998109,823664.4491435221,mudavanmugal,8.4869,76.9832,17.949765,51.283665,55.466858,9.981647,10.361971,Low,6.0,Inland,Inland,7
375,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-Poojappura-trivandrum&id=4d423635313139393939,1652017.1779179487,6.8409296760981055,241490.15647537218,poojappura,8.488,76.9809,17.666302,51.066598,55.249791,9.785814,10.264713,Low,7.998163452567264,Inland,Inland,7
729,https://www.99acres.com/residential-land-plot-for-sale-in-pappanamcode-trivandrum-363-sq-yard-r1-spid-D74364359,6607033.290849774,7.512789836486525,879438.0562546998,pappanamcode,8.4697,76.9818,19.03315,53.303922,57.487115,9.705932,8.051016,Low,7.500000000323276,Inland,Inland,7
567,https://www.99acres.com/residential-land-plot-for-sale-in-maruthoorkadavu-trivandrum-121-sq-yard-r1-spid-I72872697,2255767.5691315406,2.9025101205805037,777178.1924675548,maruthoorkadavu,8.459,76.9672,18.631965,55.087651,59.270844,8.168288,9.812209,Low,2.5,Inland,Inland,7
410,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-karamana-trivandrum&id=4d423735353836363635,8536164.185057152,6.174868509979324,1382404.2036298737,karamana,8.482,76.9661,16.828027,51.927718,56.110911,7.535672,9.632989,Low,6.999540861228573,Inland,Inland,7
677,https://www.99acres.com/residential-land-plot-for-sale-in-poojappura-trivandrum-242-sq-yard-r1-spid-A73225075,7199872.782251228,5.66816660252579,1270229.5622437939,poojappura,8.488,76.9809,17.666302,51.066598,55.249791,9.785814,10.264713,Low,5.0,Inland,Inland,7
828,https://www.99acres.com/residential-land-plot-for-sale-in-ambalathara-trivandrum-145-sq-yard-spid-R77652953,5475862.253366805,3.1029602367988245,1764722.0188087197,ambalathara,8.4546,76.9542,17.334053,55.457479,59.640672,6.445303,10.714211,Low,3.0,Inland,Inland,7
88,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-thamalam-poojappura-trivandrum&id=4d423637373632383339,15513469.03778415,19.059558926304266,813946.9070490332,poojappura,8.488,76.9809,17.666302,51.066598,55.249791,9.785814,10.264713,Low,21.99724518065624,Inland,Inland,7
221,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-manacaud-trivandrum&id=4d423633363434363737,7401889.353226676,11.384130750566678,650193.6349297662,manacaud,8.4719,76.9518,15.759957,53.201069,57.384262,5.722958,8.862142,Low,10.998622590249566,Inland,Inland,7
871,,24683446.708001964,88.24285319966982,279721.7657066229,vennicode,8.7094,76.7481,27.127331,69.822587,73.146437,8.128157,16.342846,Low,80.0,Inland,Inland,1
19,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-cheruvikka-trivandrum&id=4d423735313731323331,7743340.104020404,5.691183478210706,1360585.2163555427,cheruvikka,8.9066,76.8015,40.40905011,68.51878628,71.18403276,22.73098559,33.9358138,Low,6.999540865116953,Inland,Inland,1
259,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-varkala-trivandrum&id=4d423734383039393033,18957573.21543004,54.471980736011446,348024.3045925661,varkala,8.7379,76.7163,30.342372,72.292212,75.296291,2.020009,21.113497,Low,59.98622589682472,Sea view,Inland,1
781,https://www.99acres.com/residential-land-plot-for-sale-in-varkala-trivandrum-968-sq-yard-spid-G76319867,12970658.529935606,21.94755087965489,590984.3244495789,varkala,8.7379,76.7163,30.342372,72.292212,75.296291,2.020009,21.113497,Low,20.0,Sea view,Inland,1
312,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-varkala-trivandrum&id=4d423638323534343533,3756776.090157777,26.36833387184272,142473.0173858057,varkala,8.7379,76.7163,30.342372,72.292212,75.296291,2.020009,21.113497,Low,26.99724518310336,Sea view,Inland,1
387,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-varkala-trivandrum&id=4d423734363735373837,15138685.659125753,123.63109451973159,122450.47023109232,varkala,8.7379,76.7163,30.342372,72.292212,75.296291,2.020009,21.113497,Low,126.97428834148228,Sea view,Inland,1
732,https://www.99acres.com/residential-land-plot-for-sale-in-hariharapuram-trivandrum-1113-sq-yard-spid-D76981115,2075326.953251637,20.54347986415969,101021.19830595343,hariharapuram,8.7878,76.7025,37.636997,74.519805,77.18506,9.545448,28.408122,Low,23.0,Inland,Inland,1
755,https://www.99acres.com/residential-land-plot-for-sale-in-varkala-trivandrum-3582-sq-yard-spid-C76464463,23720684.07309338,83.08695309506992,285492.2847628274,varkala,8.7379,76.7163,30.342372,72.292212,75.296291,2.020009,21.113497,High,74.0,Sea view,Inland,1
259,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-varkala-trivandrum&id=4d423734383039393033,20275342.870267693,56.59372939823977,358261.29654036043,varkala,8.7379,76.7163,30.342372,72.292212,75.296291,2.020009,21.113497,Low,59.98622589682472,Sea view,Inland,1
387,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-varkala-trivandrum&id=4d423734363735373837,12780239.095893208,123.54665175857858,103444.64146925617,varkala,8.7379,76.7163,30.342372,72.292212,75.296291,2.020009,21.113497,Low,126.97428834148228,Sea view,Inland,1
338,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-neyyattinkara-trivandrum&id=4d423631333730303233,622106.25704264,7.8472327632315775,79277.15104329972,neyyattinkara,8.4027,77.0861,33.284209,54.674092,58.857285,11.435348,11.848266,Low,7.998163452653476,Inland,Inland,9
208,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-poovar-land-plot-trivandrum&id=4d423632383335373131,64134088.025275655,148.30315576326043,432452.61838968756,poovar,8.3177,77.0708,37.817518,65.179452,69.362645,0.905822,17.359581,Low,126.26262628919667,Beachfront,Inland,9
148,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-neyyattinkara-trivandrum&id=4d423735373733313933,4679212.218169546,6.9076515103859695,677395.5245330684,neyyattinkara,8.4027,77.0861,33.284209,54.674092,58.857285,11.435348,11.848266,Low,5.998622590282197,Inland,Inland,9
179,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-dhanuvachapuram-trivandrum&id=4d423638363532393739,7654553.538441899,25.216353589487657,303555.1318424157,dhanuvachapuram,8.3839,77.1284,39.091777,60.538666,64.721859,12.613436,17.655834,Low,30.00459137205607,Inland,Inland,9
902,,7735097.947215228,7.819696971075251,989181.2912734405,kulathoor,8.3319,77.0967,40.38119,64.786367,68.96956,5.40518,19.586336,Low,8.0,Inland,Inland,9
706,https://www.99acres.com/residential-land-plot-for-sale-in-karode-trivandrum-300-sq-yard-spid-U76681693,2629675.055657485,5.959721644656347,441241.254617206,pinkulam karode,8.3104,77.11,42.898103,68.170104,72.353297,4.291889,22.282022,Low,6.199999999496249,Inland,Inland,9
811,https://www.99acres.com/residential-land-plot-for-sale-in-alummoodu-trivandrum-799-sq-yard-r3-spid-Y52227934,3049431.6118109906,18.938330849070827,161019.02728986304,alummoodu,8.3988,77.0881,33.752249,55.199138,59.382331,10.890747,12.316306,Low,16.5,Inland,Inland,9
197,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-kulathoor-trivandrum&id=4d423734303939333035,12673116.460128697,17.590835052637303,720438.593290583,kulathoor,8.3319,77.0967,40.38119,64.786367,68.96956,5.40518,19.586336,Low,14.92194673984309,Inland,Inland,9
223,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-vellarada-trivandrum&id=4d423734313533363033,26803402.602924425,105.52941808334118,253989.86453006507,vellarada,8.4497,77.1957,45.870512,55.487679,59.670872,26.450605,28.426036,Low,87.99357206956033,Inland,Inland,9
569,https://www.99acres.com/residential-land-plot-for-sale-in-vellarada-trivandrum-871-sq-yard-spid-Y77797409,8952480.300498944,17.786482729684447,503330.5593105181,vellarada,8.4497,77.1957,45.870512,55.487679,59.670872,26.450605,28.426036,Low,18.0,Inland,Inland,9
469,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-pothencode-trivandrum&id=4d423638303931303637,503325.95203237917,5.8138462401603475,86573.66074726071,pothencode,8.6195,76.8987,8.680096,47.789459,51.972652,11.139722,14.389154,Low,5.0,Inland,Inland,5
692,https://www.99acres.com/residential-land-plot-for-sale-in-kaniyapuram-trivandrum-484-sq-yard-spid-S76815697,14401776.815478759,10.825002858853214,1330417.830208727,kaniyapuram,8.5844,76.8503,4.769451,55.768939,59.952132,3.451234,11.161453,Low,10.0,Inland,Inland,5
855,https://www.99acres.com/residential-land-plot-for-sale-in-pothencode-trivandrum-2589-sq-yard-spid-M75569875,5823321.800904908,60.66802808373838,95986.66686293381,pothencode,8.6195,76.8987,8.680096,47.789459,51.972652,11.139722,14.389154,Low,53.0199999790571,Inland,Inland,5
500,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-pallippuram-near-crpf-paradeground-trivandrum&id=4d423732303137353431,7581251.441067385,9.164868231546865,827207.9040887427,pallippuram,8.5943,76.8557,4.774731,54.0918,58.274993,5.128373,10.472922,Low,9.997704316368116,Inland,Inland,5
396,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-venjaramoodu-trivandrum&id=4d423731343333393739,504608.63677069754,6.019811823883465,83824.65291833116,venjaramoodu,8.6781,76.9096,16.182971,46.857726,51.040919,18.397158,17.042901,Low,6.999540863489259,Inland,Inland,5
121,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-mangalapuram-trivandrum&id=4d423632313434343339,2950525.3159248824,14.295205681678878,206399.64066458697,mangalapuram,8.6242,76.8485,8.468869,54.078949,58.262142,8.822511,7.944839,Low,12.511478421287393,Inland,Inland,5
728,https://www.99acres.com/residential-land-plot-for-sale-in-mangalapuram-trivandrum-335-sq-yard-r1-spid-G73423291,3259607.3802322205,5.911345015992539,551415.5190423984,mangalapuram,8.6242,76.8485,8.468869,54.078949,58.262142,8.822511,7.944839,Low,6.929999999523776,Inland,Inland,5
391,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-venjaramoodu-trivandrum&id=4d423735373530343039,7888682.115488399,47.75364897146855,165195.37847676652,venjaramoodu,8.6781,76.9096,16.182971,46.857726,51.040919,18.397158,17.042901,Low,55.99173553024896,Inland,Inland,5
850,,18788557.69948555,18.762051982783426,1001412.7301601365,kaniyapuram,8.5844,76.8503,4.769451,55.768939,59.952132,3.451234,11.161453,Low,20.0,Inland,Inland,5
178,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-residential-land-near-mangalapuram-junction-close-to-nh-trivandrum&id=4d423731313332323633,632209.4695307662,6.043006423760528,104618.36794430311,mangalapuram,8.6242,76.8485,8.468869,54.078949,58.262142,8.822511,7.944839,Low,5.991735537077541,Inland,Inland,5
750,https://www.99acres.com/residential-land-plot-for-sale-in-elamba-mudakkal-trivandrum-484-sq-yard-spid-Q76499173,1551313.5194460074,9.819209013682134,157987.62581429927,mudakkal,8.7001,76.8663,19.841247,53.471571,57.654764,20.243405,14.901519,Low,10.0,Inland,Inland,6
654,https://www.99acres.com/residential-land-plot-for-sale-in-kilimanoor-trivandrum-581-sq-yard-r4-spid-V49911244,1809023.167741266,10.395957047919811,174012.18179361796,kilimanoor,8.7701,76.8808,27.545897,50.600084,53.265339,23.867769,23.2107,Low,12.0,Inland,Inland,6
861,https://www.99acres.com/residential-land-plot-for-sale-in-kilimanoor-trivandrum-2178-sq-yard-r3-spid-C63732702,12872098.151233757,45.54859822796862,282601.41150358797,kilimanoor,8.7701,76.8808,27.545897,50.600084,53.265339,23.867769,23.2107,High,45.00000000199115,Inland,Inland,6
632,https://www.99acres.com/residential-land-plot-for-sale-in-anathalavattom-trivandrum-218-sq-yard-spid-B78003413,1137950.2960604208,4.0954948032481155,277854.16676830314,anathalavattom,8.666,76.7755,19.666578,65.839238,70.022431,13.356296,8.882093,Low,4.50000000045,Inland,Inland,6
349,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-attingal-trivandrum&id=4d423637303336353731,12475361.049863566,24.956864029330767,499876.9490911114,attingal,8.6982,76.8137,18.106345,58.660363,62.843556,16.803479,11.596318,Low,26.99724517852247,Inland,Inland,6
400,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-attingal-trivandrum&id=4d423735343638363337,2898423.6868288214,28.699417218248634,100992.42311393862,attingal,8.6982,76.8137,18.106345,58.660363,62.843556,16.803479,11.596318,Low,23.989898980021724,Inland,Inland,6
665,https://www.99acres.com/residential-land-plot-for-sale-in-kallambalam-trivandrum-920-sq-yard-spid-P77288795,5468259.657878039,22.498680041823487,243048.02093780274,mavinmoodu junction,8.7601,76.7854,27.085199,63.071235,65.73649,11.281368,20.611964,High,19.0,Inland,Inland,6
581,https://www.99acres.com/residential-land-plot-for-sale-in-thonnakkal-trivandrum-726-sq-yard-spid-X77765975,4067829.1096417867,14.442633715310587,281654.24602089677,mangatumoola transformer junction,8.6692,76.8507,14.616003,55.428128,59.611321,14.969645,10.073067,Low,15.000000002142857,Inland,Inland,6
654,https://www.99acres.com/residential-land-plot-for-sale-in-kilimanoor-trivandrum-581-sq-yard-r4-spid-V49911244,1913028.6933678435,12.437341755036618,153813.3092300969,kilimanoor,8.7701,76.8808,27.545897,50.600084,53.265339,23.867769,23.2107,Low,12.0,Inland,Inland,6
92,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-avanavanchery-trivandrum&id=4d423736303936303931,26951620.041401654,31.636164588140716,851924.3843959791,avanavanchery,8.6965,76.8404,17.52665801,55.88242375,60.065613,17.88029686,11.87821419,High,32.00183655126438,Inland,Inland,6
238,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-pallichal-trivandrum&id=4d423734313430343031,11336370.508974476,11.371437192499457,996916.2487615804,pallichal,8.45,77.0261,24.70828712,52.43273625,56.61592549,11.24535103,6.153664026,Low,9.997704317136996,Inland,Inland,3
834,https://www.99acres.com/residential-land-plot-for-sale-in-attingal-trivandrum-595-sq-yard-spid-M76034537,8375815.62016124,12.519641721473894,669014.0026766823,attingal,8.6982,76.8137,18.106345,58.660363,62.843556,16.803479,11.596318,Low,12.29,Inland,Inland,6
879,https://www.99acres.com/residential-land-plot-for-sale-in-vizhinjam-trivandrum-678-sq-yard-r1-spid-Z70888014,6153551.467526747,14.81277001946465,415422.0621423746,vizhinjam,8.3932,77.0046,26.898654,59.525163,63.708356,4.045079,5.713554,Low,14.0,Inland,Inland,3
316,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-Poojappura-trivandrum&id=4d423731363236333231,7342245.938762196,4.723933432292487,1554265.32655416,poojappura,8.488,76.9809,17.666302,51.066598,55.249791,9.785814,10.264713,Low,5.0,Inland,Inland,7
731,https://www.99acres.com/residential-land-plot-for-sale-in-mannanthala-trivandrum-387-sq-yard-r1-spid-J74336225,9031394.563183764,7.804957345905918,1157135.6719740655,mannanthala,8.5616,76.9427,9.841727,45.625621,49.808814,11.934242,10.343032,Low,8.0,Inland,Inland,4
521,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-tirumala-trivandrum&id=4d423733383437393539,4620209.418708469,6.631000913239767,696758.9778917904,thirumala,8.5041,76.9917,18.7736,48.798465,52.981658,11.666181,11.668466,Low,5.748393021133169,Inland,Inland,7
387,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-varkala-trivandrum&id=4d423734363735373837,12030152.403663091,111.56371984784595,107832.11979727984,varkala,8.7379,76.7163,30.342372,72.292212,75.296291,2.020009,21.113497,Low,126.97428834148228,Sea view,Inland,1
360,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-kazhakkottam-trivandrum&id=4d423733333631343835,17978871.180713434,19.90361634608084,903296.7109142252,kazhakkoottam,8.5686,76.8731,1.3051,54.06213,58.245323,3.089955,8.289953,Low,22.617079889613915,Inland,Inland,2
197,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-kulathoor-trivandrum&id=4d423734303939333035,14647001.96029504,19.747553887120244,741712.2163088823,kulathoor,8.3319,77.0967,40.38119,64.786367,68.96956,5.40518,19.586336,Low,14.92194673984309,Inland,Inland,9
133,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-anayara-trivandrum&id=4d423734353535373033,11362916.931504078,6.0354131213301825,1882707.397666878,anayara,8.5096,76.9168,9.945451099,52.61181266,56.7950019,4.341622156,2.750407373,Low,5.998622589615836,Inland,Lake view,4
841,https://www.99acres.com/residential-land-plot-for-sale-in-arappuramukku-trivandrum-1016-sq-yard-spid-N76017545,35455952.31391028,17.590833001217614,2015592.5709405614,arappuramukku,8.5115,76.9909,17.622995,47.816632,51.999825,12.841586,12.255513,High,20.99999999483077,Inland,Inland,7
887,https://www.99acres.com/residential-land-plot-for-sale-in-puliyarakonam-trivandrum-1065-sq-yard-spid-E74543715,6791404.998363022,18.006299900054366,377168.27088626445,puliyarakonam,8.5399,77.0176,20.788535,42.973616,47.156809,17.943719,17.133328,Low,21.99999999874285,Inland,Inland,8
277,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-kallummoodu-trivandrum&id=4d423733383235323139,14589052.571836371,125.48276779370732,116263.3947939422,kallummoodu,8.499,76.9197,10.90155586,52.76113409,56.94432333,5.314841135,3.90296346,Low,112.51147842981936,Inland,Inland,4
908,https://www.99acres.com/residential-land-plot-for-sale-in-vellayani-trivandrum-242-sq-yard-spid-Y73867093,2056482.4576666262,6.7207425576940745,305990.36341785087,vellayani,8.4453,76.9925,22.592664,54.965957,59.14915,9.760065,4.66838,Low,5.0,Inland,Inland,3
760,https://www.99acres.com/residential-land-plot-for-sale-in-kanyakulangara-trivandrum-774-sq-yard-spid-Z76457167,18961321.09489722,16.99260936606727,1115856.9402978977,kanyakulangara,8.6312,76.9369,13.660707,42.960985,47.144178,16.24636,18.312064,High,16.0,Inland,Inland,0
241,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-kaimanam-trivandrum&id=4d423731373338303133,12913461.781103391,8.589257855273594,1503443.2542009251,kaimanam,8.4741,76.9773,18.543781,53.693183,57.876376,9.216563,8.806839,Low,7.998163453709595,Inland,Inland,7
399,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-Poojappura-trivandrum&id=4d423533353934333831,31689894.22106066,15.092035589429768,2099776.006575003,poojappura,8.488,76.9809,17.666302,51.066598,55.249791,9.785814,10.264713,Low,14.997704316397993,Inland,Inland,7
799,https://www.99acres.com/residential-land-plot-for-sale-in-maruthankuzhi-trivandrum-266-sq-yard-spid-K76201271,8428771.465071278,5.759801588988068,1463378.7874196754,maruthankuzhi,8.5315,76.9926,16.991334,45.286898,49.470091,14.204962,13.394571,Low,5.5,Inland,Inland,4
23,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-sreevaraham-trivandrum&id=4d423732353830353937,9214139.514418628,5.896709551555288,1562590.0231067596,sreevaraham,8.4776,76.942,14.170828,53.174086,57.357279,5.036668,7.29075,Low,4.997704315387302,Inland,Inland,7
112,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-anayara-trivandrum&id=4d423736303536373935,16721721.123655356,11.336127942699685,1475082.2510276907,anayara,8.5096,76.9168,9.945451099,52.61181266,56.7950019,4.341622156,2.750407373,Low,11.999540860645007,Inland,Lake view,4
706,https://www.99acres.com/residential-land-plot-for-sale-in-karode-trivandrum-300-sq-yard-spid-U76681693,2339827.8735631965,6.951143683630552,336610.4888715398,pinkulam karode,8.3104,77.11,42.898103,68.170104,72.353297,4.291889,22.282022,Low,6.199999999496249,Inland,Inland,9
833,https://www.99acres.com/residential-land-plot-for-sale-in-kovalam-trivandrum-1-sq-yard-spid-B77617319,3909866.5946082096,5.2310052184661755,747440.7750169771,kovalam,8.3988,76.982,23.553144,62.189857,66.37305,1.251557,5.736696,Low,6.0,Sea view,Inland,3
521,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-tirumala-trivandrum&id=4d423733383437393539,3691069.345662677,5.151493527798572,716504.7040717162,thirumala,8.5041,76.9917,18.7736,48.798465,52.981658,11.666181,11.668466,Low,5.748393021133169,Inland,Inland,7
506,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-powdikonam-trivandrum&id=4d423733393134393631,525010.7704342568,4.519113938833559,116175.59936312841,powdikonam,8.5731,76.9261,7.703057,46.78539,50.968583,10.376769,10.711044,Low,5.0,Inland,Inland,2
583,https://www.99acres.com/residential-land-plot-for-sale-in-karakulam-trivandrum-455-sq-yard-spid-D77462099,6416622.446047938,10.524353226576583,609692.8056200534,karakulam,8.5672,76.9902,16.460873,40.714745,44.897938,16.116962,14.525752,Low,9.400000000104445,Inland,Inland,0
681,https://www.99acres.com/residential-land-plot-for-sale-in-powdikonam-trivandrum-484-sq-yard-spid-F77098527,4801881.051093636,9.015826094909919,532605.77572638,powdikonam,8.5731,76.9261,7.703057,46.78539,50.968583,10.376769,10.711044,Low,10.0,Inland,Inland,2
26,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-pothencode-trivandrum&id=4d423735343131393631,7261607.902021111,51.73244771940049,140368.5350712275,pothencode,8.6195,76.8987,8.680096,47.789459,51.972652,11.139722,14.389154,Low,50.0,Inland,Inland,5
469,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-pothencode-trivandrum&id=4d423638303931303637,464103.3391504398,4.943077311523448,93889.55703130687,pothencode,8.6195,76.8987,8.680096,47.789459,51.972652,11.139722,14.389154,Low,5.0,Inland,Inland,5
94,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-kudappanakunnu-trivandrum&id=4d423734323830343435,6721458.723948446,5.3876390136996966,1247570.356302104,kudappanakunnu,8.549,76.9624,12.911424,44.62843,48.811623,12.428108,10.836898,Low,5.0,Inland,Inland,4
469,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-pothencode-trivandrum&id=4d423638303931303637,588588.5120343366,4.1838187093132175,140682.1262891084,pothencode,8.6195,76.8987,8.680096,47.789459,51.972652,11.139722,14.389154,Low,5.0,Inland,Inland,5
862,,11886881.755260888,20.871585483960782,569524.6182613017,mannanthala,8.5616,76.9427,9.841727,45.625621,49.808814,11.934242,10.343032,Low,22.99999999776699,Inland,Inland,4
799,https://www.99acres.com/residential-land-plot-for-sale-in-maruthankuzhi-trivandrum-266-sq-yard-spid-K76201271,7873330.086399615,6.421986560164816,1225996.0391753842,maruthankuzhi,8.5315,76.9926,16.991334,45.286898,49.470091,14.204962,13.394571,Low,5.5,Inland,Inland,4
223,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-vellarada-trivandrum&id=4d423734313533363033,22239882.434937682,82.69210743912807,268948.0667947551,vellarada,8.4497,77.1957,45.870512,55.487679,59.670872,26.450605,28.426036,Low,87.99357206956033,Inland,Inland,9
757,https://www.99acres.com/residential-land-plot-for-sale-in-alamcode-trivandrum-726-sq-yard-r2-spid-A59248802,2418949.6824105103,14.34772273913889,168594.67710592857,alamcode,8.7239,76.8181,21.465847,58.833707,62.157557,15.143326,14.992612,Low,15.0,Inland,Inland,6
799,https://www.99acres.com/residential-land-plot-for-sale-in-maruthankuzhi-trivandrum-266-sq-yard-spid-K76201271,6658300.012774372,5.13578968313557,1296451.066646728,maruthankuzhi,8.5315,76.9926,16.991334,45.286898,49.470091,14.204962,13.394571,Low,5.5,Inland,Inland,4
704,https://www.99acres.com/residential-land-plot-for-sale-in-vithura-trivandrum-7889-sq-yard-spid-N76690817,22691960.584981795,158.1181236801111,143512.71098365623,vithura,8.6753,77.0852,36.060227,19.26824,23.451433,37.68203,36.09082,Low,162.99999997519566,Inland,Inland,0
224,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-maranalloor-trivandrum&id=4d423734333937363133,3144790.867378294,5.976088841280221,526228.9351616474,maranalloor,8.4717,77.0725,29.621348,46.281591,50.464784,15.539166,12.487595,Low,6.999540863420206,Inland,Inland,8
584,https://www.99acres.com/residential-land-plot-for-sale-in-vellanad-trivandrum-2-sq-yard-r1-spid-J63056380,5140363.602914407,23.47290903792047,218991.3314370261,vellanad,8.5642,77.0593,25.785434,35.7125,39.895693,24.531399,22.940189,Low,21.00000000105,Inland,Inland,8
15,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-kunnappuzha-trivandrum&id=4d423734373136363731,2727453.6997357183,4.049367725978434,673550.5106730442,kunnapuzha,8.4912,76.9963,19.593986,49.915616,54.098809,11.672219,9.947392,Low,3.999081726055165,Inland,Inland,7
696,https://www.99acres.com/residential-land-plot-for-sale-in-kovalam-trivandrum-1065-sq-yard-spid-D76709073,9631400.472951815,25.043235870673254,384590.8940318138,kovalam,8.3988,76.982,23.553144,62.189857,66.37305,1.251557,5.736696,Low,22.0,Sea view,Inland,3
820,https://www.99acres.com/residential-land-plot-for-sale-in-pazhakutty-trivandrum-2033-sq-yard-spid-V77684697,2516209.769526703,33.96154966206049,74089.95745378602,pazhakutty,8.6117,76.9945,20.155434,35.772186,39.955379,22.180047,20.588837,Low,41.99999999916,Inland,Inland,0
259,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-varkala-trivandrum&id=4d423734383039393033,17174184.609990526,59.84659752517837,286970.10891496524,varkala,8.7379,76.7163,30.342372,72.292212,75.296291,2.020009,21.113497,Low,59.98622589682472,Sea view,Inland,1
652,https://www.99acres.com/residential-land-plot-for-sale-in-trivandrum-2468-sq-yard-r4-spid-Y65133556,5466652.198168711,54.41337328023872,100465.23250845821,parappil,8.72005,76.9782,27.656768,36.00469,40.086646,29.870955,28.676407,Low,51.0000000102,Inland,Inland,0
34,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-chakka-trivandrum&id=4d423535363433393931,1106420.284068191,9.866622521565096,112137.6926754754,chakka,8.4988,76.9198,10.94231073,52.73668913,56.91987838,5.355596004,3.948278567,Low,8.953168044726198,Inland,Inland,4
141,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-kudappanakunnu-trivandrum&id=4d423732363939303337,22234652.185338642,19.64551315276347,1131792.8940029223,kudappanakunnu,8.549,76.9624,12.911424,44.62843,48.811623,12.428108,10.836898,Low,19.997704313539067,Inland,Inland,4
591,https://www.99acres.com/residential-land-plot-for-sale-in-kaniyapuram-trivandrum-2226-sq-yard-spid-C77444873,30431474.77667891,39.645581022886915,767588.0638276227,kaniyapuram,8.5844,76.8503,4.769451,55.768939,59.952132,3.451234,11.161453,Low,45.99999999706383,Inland,Inland,5
315,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-kaladi-trivandrum&id=4d423733373736343037,3461855.0303801023,3.250447579380561,1065039.4894354302,kalady,8.4683,76.9629,17.53628,53.635972,57.819165,7.447503,9.930637,Low,3.000459136858132,Inland,Inland,7
491,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-naruvamoodu-trivandrum&id=4d423735313834313935,5141089.006162674,11.228286036044556,457869.43703241734,naruvamoodu,8.45,77.0343,25.65008559,51.49093777,55.67412702,12.1871495,7.0954625,Low,9.997704315137913,Inland,Inland,3
